time,last,diff,position,thrust,set,loop,update
1520599542828310,0,1520599542828310,0.25450017934850866,21.351900121696254,10.0,382,false
1520599542829327,0,1520599542829327,0.2571033200062305,21.327697394741985,10.0,383,false
1520599542830343,0,1520599542830343,0.2597172003121895,21.304188427662893,10.0,384,false
1520599542831361,0,1520599542831361,0.2623454349431302,21.28665515702209,10.0,385,false
1520599542832377,0,1520599542832377,0.2649829735111647,21.26766992424042,10.0,386,false
1520599542833394,0,1520599542833394,0.26763198805839633,21.24413019689432,10.0,387,false
1520599542834411,0,1520599542834411,0.2702947887777025,21.22687993080872,10.0,388,false
1520599542835428,0,1520599542835428,0.27297026147745357,21.20688565724651,10.0,389,false
1520599542836446,0,1520599542836446,0.27565839138682174,21.18396891087446,10.0,390,false
1520599542837463,0,1520599542837463,0.2783559625438621,21.162412956543278,10.0,391,false
1520599542838479,0,1520599542838479,0.2810650043349834,21.140843553910212,10.0,392,false
1520599542839495,0,1520599542839495,0.28378300161578157,21.12327023082956,10.0,393,false
1520599542840513,0,1520599542840513,0.28651900134257663,21.10313122725143,10.0,394,false
1520599542841545,0,1520599542841545,0.28930242624179786,21.08611349365421,10.0,395,false
1520599542842548,0,1520599542842548,0.29202155243068645,21.057741784939687,10.0,396,false
1520599542843565,0,1520599542843565,0.2947894369442857,20.99247282691476,10.0,397,false
1520599542844583,0,1520599542844583,0.2975702328485423,21.06701919720574,10.0,398,false
1520599542845600,0,1520599542845600,0.30036230763077265,21.000122101089207,10.0,399,false
1520599542846617,0,1520599542846617,0.3031650728828187,20.978001115981723,10.0,400,false
1520599542847634,0,1520599542847634,0.305979058362033,20.95789229533035,10.0,401,false
1520599542848651,0,1520599542848651,0.3088051245464487,20.938491978422874,10.0,402,false
1520599542849669,0,1520599542849669,0.3116457393174206,20.91840113285812,10.0,403,false
1520599542850686,0,1520599542850686,0.3144932175997056,20.897204205381595,10.0,404,false
1520599542851704,0,1520599542851704,0.3173564686832849,20.87288577068756,10.0,405,false
1520599542852720,0,1520599542852720,0.3202262340394852,20.85815623651653,10.0,406,false
1520599542853739,0,1520599542853739,0.32311244876199924,20.832250371544944,10.0,407,false
1520599542854756,0,1520599542854756,0.3260080635641251,20.81790109475383,10.0,408,false
1520599542855773,0,1520599542855773,0.3289138789512218,20.791091538808555,10.0,409,false
1520599542856790,0,1520599542856790,0.33183135130208136,20.773069801485732,10.0,410,false
1520599542857808,0,1520599542857808,0.3347626122340714,20.75402164041478,10.0,411,false
1520599542858825,0,1520599542858825,0.33770223674701605,20.733123571697448,10.0,412,false
1520599542859843,0,1520599542859843,0.34065383355807155,20.709526216695703,10.0,413,false
1520599542860860,0,1520599542860860,0.3436182644891163,20.692688908993812,10.0,414,false
1520599542861877,0,1520599542861877,0.346591393116389,20.671310478946143,10.0,415,false
1520599542862895,0,1520599542862895,0.3495785109775198,20.648822389805858,10.0,416,false
1520599542863912,0,1520599542863912,0.352573552240612,20.631482788812086,10.0,417,false
1520599542864941,0,1520599542864941,0.3556163606076449,20.607493493987352,10.0,418,false
1520599542865947,0,1520599542865947,0.35860091839069147,20.591066381020667,10.0,419,false
1520599542866964,0,1520599542866964,0.3616321256536362,20.524714918542237,10.0,420,false
1520599542867982,0,1520599542867982,0.3646741681692582,20.591030893975983,10.0,421,false
1520599542868999,0,1520599542868999,0.36772535198423834,20.526104862730683,10.0,422,false
1520599542870016,0,1520599542870016,0.37078743022620464,20.505919223180396,10.0,423,false
1520599542871032,0,1520599542871032,0.37386071603155147,20.487827866909793,10.0,424,false
1520599542872050,0,1520599542872050,0.37694789923616445,20.46751755883007,10.0,425,false
1520599542873075,0,1520599542873075,0.38006612940390067,20.446787504019515,10.0,426,false
1520599542874091,0,1520599542874091,0.38317136733394636,20.422660102134387,10.0,427,false
1520599542875109,0,1520599542875109,0.38629008715167473,20.377017816198283,10.0,428,false
1520599542876126,0,1520599542876126,0.38941867051010154,20.386456701347992,10.0,429,false
1520599542877142,0,1520599542877142,0.3925562142486065,20.362768913193815,10.0,430,false
1520599542878158,0,1520599542878158,0.39570452774255055,20.343579087057105,10.0,431,false
1520599542879176,0,1520599542879176,0.3988686720926106,20.325495496990914,10.0,432,false
1520599542880193,0,1520599542880193,0.4020406182288831,20.30512294850618,10.0,433,false
1520599542881210,0,1520599542881210,0.4052234474378344,20.27838413061687,10.0,434,false
1520599542882227,0,1520599542882227,0.40841743918740714,20.26166182845081,10.0,435,false
1520599542883258,0,1520599542883258,0.41166507813864334,20.241060392234324,10.0,436,false
1520599542884261,0,1520599542884261,0.4148367732502626,20.22008139533946,10.0,437,false
1520599542885279,0,1520599542885279,0.41806625370334627,20.145862129373405,10.0,438,false
1520599542886296,0,1520599542886296,0.4213002706450661,20.233821207438222,10.0,439,false
1520599542887312,0,1520599542887312,0.42454716655003033,20.154474022851463,10.0,440,false
1520599542888330,0,1520599542888330,0.4278065287644467,20.141676239673618,10.0,441,false
1520599542889347,0,1520599542889347,0.4310774542429762,20.11841784113805,10.0,442,false
1520599542890363,0,1520599542890363,0.4343536423744231,20.095643768137105,10.0,443,false
1520599542891381,0,1520599542891381,0.43764529374932776,20.07396926655147,10.0,444,false
1520599542892398,0,1520599542892398,0.440947075303312,20.060157044711246,10.0,445,false
1520599542893415,0,1520599542893415,0.44425701798980677,20.033555097425275,10.0,446,false
1520599542894432,0,1520599542894432,0.44757787304932517,20.013593824981086,10.0,447,false
1520599542895449,0,1520599542895449,0.4509126630016699,19.99607312692415,10.0,448,false
1520599542896466,0,1520599542896466,0.4542554796503993,19.975085765209325,10.0,449,false
1520599542897483,0,1520599542897483,0.45760713050496665,19.95028508303039,10.0,450,false
1520599542898500,0,1520599542898500,0.4609705913756266,19.932849245379494,10.0,451,false
1520599542899516,0,1520599542899516,0.4643439487229688,19.914381600232563,10.0,452,false
1520599542900533,0,1520599542900533,0.4677283462200606,19.89216433087932,10.0,453,false
1520599542901551,0,1520599542901551,0.47112693004859624,19.87231390726619,10.0,454,false
1520599542902567,0,1520599542902567,0.4745293308979131,19.85100595350029,10.0,455,false
1520599542903585,0,1520599542903585,0.47794656315446177,19.825729466930095,10.0,456,false
1520599542904603,0,1520599542904603,0.48137540074527324,19.813404735897176,10.0,457,false
1520599542905621,0,1520599542905621,0.48481501447708636,19.787274601562665,10.0,458,false
1520599542906638,0,1520599542906638,0.48826330840259424,19.765147702214133,10.0,459,false
1520599542907655,0,1520599542907655,0.49172062109933506,19.74403001013318,10.0,460,false
1520599542908672,0,1520599542908672,0.4951877462642719,19.725510206868236,10.0,461,false
1520599542909691,0,1520599542909691,0.49867082316868033,19.706544289024215,10.0,462,false
1520599542910707,0,1520599542910707,0.5021572066919405,19.686561372091994,10.0,463,false
1520599542911725,0,1520599542911725,0.505657152607099,19.6588641384081,10.0,464,false
1520599542912742,0,1520599542912742,0.5091656825191174,19.64696469031587,10.0,465,false
1520599542913760,0,1520599542913760,0.5126868058174553,19.62221126993857,10.0,466,false
1520599542914777,0,1520599542914777,0.5162153678415461,19.603659032516394,10.0,467,false
1520599542915795,0,1520599542915795,0.5197573958998309,19.580063222690548,10.0,468,false
1520599542916813,0,1520599542916813,0.5233088172661756,19.562891788902654,10.0,469,false
1520599542917829,0,1520599542917829,0.5268659648063811,19.53815220027548,10.0,470,false
1520599542918846,0,1520599542918846,0.5304352281781133,19.518479680902555,10.0,471,false
1520599542919864,0,1520599542919864,0.5340149119185513,19.503376408127828,10.0,472,false
1520599542920881,0,1520599542920881,0.5376044079684738,19.48025541676867,10.0,473,false
1520599542921899,0,1520599542921899,0.5412075678313936,19.45922734504539,10.0,474,false
1520599542922916,0,1520599542922916,0.5448143810704053,19.438934457622505,10.0,475,false
1520599542923933,0,1520599542923933,0.5484333040405327,19.413792670960433,10.0,476,false
1520599542924973,0,1520599542924973,0.5521471523658319,19.40115443631162,10.0,477,false
1520599542925968,0,1520599542925968,0.5557046096496326,19.37791512166245,10.0,478,false
1520599542926985,0,1520599542926985,0.5593523909118434,19.25091859216803,10.0,479,false
1520599542928002,0,1520599542928002,0.5630126674609265,19.438458180370485,10.0,480,false
1520599542929020,0,1520599542929020,0.5666828572012617,19.317377818962782,10.0,481,false
1520599542930037,0,1520599542930037,0.5703605827171706,19.293551717734616,10.0,482,false
1520599542931054,0,1520599542931054,0.574048025846435,19.272928086032103,10.0,483,false
1520599542932072,0,1520599542932072,0.5777487510210693,19.25525701671517,10.0,484,false
1520599542933088,0,1520599542933088,0.5814551774797205,19.234833987396925,10.0,485,false
1520599542934104,0,1520599542934104,0.5851657598622235,19.209921842873587,10.0,486,false
1520599542935122,0,1520599542935122,0.5888954720837876,19.194471026187546,10.0,487,false
1520599542936139,0,1520599542936139,0.5926323660231306,19.180941148840095,10.0,488,false
1520599542937155,0,1520599542937155,0.5963763259216773,19.14864567991127,10.0,489,false
1520599542938171,0,1520599542938171,0.6001284097029618,19.13126703460517,10.0,490,false
1520599542939189,0,1520599542939189,0.603895183713597,19.114015048220697,10.0,491,false
1520599542940206,0,1520599542940206,0.6076707397626858,19.09541997250392,10.0,492,false
1520599542941223,0,1520599542941223,0.6114549132038196,19.068579861269974,10.0,493,false
1520599542942240,0,1520599542942240,0.6152491912806779,19.04910265600716,10.0,494,false
1520599542943257,0,1520599542943257,0.619054330524049,19.0298093368553,10.0,495,false
1520599542944275,0,1520599542944275,0.6228701723443908,19.008631322089393,10.0,496,false
1520599542945291,0,1520599542945291,0.626686868332749,18.986480110407985,10.0,497,false
1520599542946309,0,1520599542946309,0.6305236369259566,18.96449999762684,10.0,498,false
1520599542947325,0,1520599542947325,0.6343616104051842,18.954827878946496,10.0,499,false
1520599542948342,0,1520599542948342,0.6382141261642934,18.92108214903806,10.0,500,false
1520599542949359,0,1520599542949359,0.6420740160649812,18.91091767165581,10.0,501,false
1520599542950376,0,1520599542950376,0.6459435030274981,18.884044710993393,10.0,502,false
1520599542951393,0,1520599542951393,0.6498230632691423,18.86611310186503,10.0,503,false
1520599542952410,0,1520599542952410,0.6537114042083851,18.845378462823557,10.0,504,false
1520599542953428,0,1520599542953428,0.6576095676708149,18.824022981002912,10.0,505,false
1520599542954444,0,1520599542954444,0.6615143945258859,18.804260885516438,10.0,506,false
1520599542955462,0,1520599542955462,0.6654330004595076,18.783171561921186,10.0,507,false
1520599542956478,0,1520599542956478,0.6693577235429112,18.766014102540314,10.0,508,false
1520599542957496,0,1520599542957496,0.6732938352465697,18.739927196218517,10.0,509,false
1520599542958513,0,1520599542958513,0.6772385232190203,18.72340201551204,10.0,510,false
1520599542959530,0,1520599542959530,0.681191833006775,18.700258631548586,10.0,511,false
1520599542960562,0,1520599542960562,0.6852143421633758,18.680608851775105,10.0,512,false
1520599542961565,0,1520599542961565,0.6891284974650476,18.660880188994177,10.0,513,false
1520599542962582,0,1520599542962582,0.6931115969029563,18.565256183610163,10.0,514,false
1520599542963599,0,1520599542963599,0.6971012009592648,18.69184420116682,10.0,515,false
1520599542964617,0,1520599542964617,0.7011014252988439,18.59663697111676,10.0,516,false
1520599542965635,0,1520599542965635,0.7051124798072519,18.57946247785434,10.0,517,false
1520599542966681,0,1520599542966681,0.7092461627824194,18.557116452775734,10.0,518,false
1520599542967668,0,1520599542967668,0.7131550011730972,18.53448059422233,10.0,519,false
1520599542968686,0,1520599542968686,0.7171904329109534,18.371789878717397,10.0,520,false
1520599542969702,0,1520599542969702,0.7212330872588096,18.644002197851574,10.0,521,false
1520599542970719,0,1520599542970719,0.7252844758427269,18.476600215491818,10.0,522,false
1520599542971736,0,1520599542971736,0.7293477685838586,18.458393193813627,10.0,523,false
1520599542972754,0,1520599542972754,0.733421624333183,18.438274398829357,10.0,524,false
1520599542973772,0,1520599542973772,0.7375067042282231,18.414163035682485,10.0,525,false
1520599542974789,0,1520599542974789,0.7415953812199928,18.39170129390602,10.0,526,false
1520599542975806,0,1520599542975806,0.7456912670386512,18.36838466135081,10.0,527,false
1520599542976824,0,1520599542976824,0.7498005560439776,18.35459243842433,10.0,528,false
1520599542977842,0,1520599542977842,0.7539206269917619,18.336267121138366,10.0,529,false
1520599542978858,0,1520599542978858,0.7580422124212935,18.310164935235438,10.0,530,false
1520599542979877,0,1520599542979877,0.7621797189929228,18.287311937729715,10.0,531,false
1520599542980894,0,1520599542980894,0.76632214999845,18.27603906775074,10.0,532,false
1520599542981911,0,1520599542981911,0.7704717939832519,18.246717655728343,10.0,533,false
1520599542982928,0,1520599542982928,0.7746311373218814,18.23112940362815,10.0,534,false
1520599542983945,0,1520599542983945,0.7787998509216745,18.212662022392756,10.0,535,false
1520599542984972,0,1520599542984972,0.7830188490741737,18.191062008646757,10.0,536,false
1520599542985981,0,1520599542985981,0.7871685548691528,18.169849518209002,10.0,537,false
1520599542986997,0,1520599542986997,0.7913589739699735,18.097368030059577,10.0,538,false
1520599542988015,0,1520599542988015,0.7955663126000989,18.174530495615894,10.0,539,false
1520599542989032,0,1520599542989032,0.7997774238346819,18.11408367966479,10.0,540,false
1520599542990049,0,1520599542990049,0.8039956303323526,18.083336364827325,10.0,541,false
1520599542991066,0,1520599542991066,0.8082240700647367,18.069012853428,10.0,542,false
1520599542992083,0,1520599542992083,0.8124611104854368,18.050517858760575,10.0,543,false
1520599542993101,0,1520599542993101,0.8167089035996619,18.028074393629208,10.0,544,false
1520599542994118,0,1520599542994118,0.8209594419201299,18.00764968607337,10.0,545,false
1520599542995135,0,1520599542995135,0.8252228579479131,17.984507665491318,10.0,546,false
1520599542996152,0,1520599542996152,0.8294935520593166,17.97136771594138,10.0,547,false
1520599542997169,0,1520599542997169,0.8337735224376501,17.94552951944049,10.0,548,false
1520599542998185,0,1520599542998185,0.8380568880018601,17.92667223028372,10.0,549,false
1520599542999203,0,1520599542999203,0.8423528397196601,17.905293593323517,10.0,550,false
1520599543000220,0,1520599543000220,0.8466584112076897,17.891257391376417,10.0,551,false
1520599543001237,0,1520599543001237,0.8509692543893099,17.865700584810988,10.0,552,false
1520599543002252,0,1520599543002252,0.8552844606570486,17.843827277464296,10.0,553,false
1520599543003271,0,1520599543003271,0.8596185194825576,17.827375455594954,10.0,554,false
1520599543004288,0,1520599543004288,0.8639554960034259,17.812048053834047,10.0,555,false
1520599543005305,0,1520599543005305,0.8683025378942466,17.77856124770248,10.0,556,false
1520599543006321,0,1520599543006321,0.8726490782315062,17.764985291652952,10.0,557,false
1520599543007339,0,1520599543007339,0.8770163694706957,17.742449144231326,10.0,558,false
1520599543008357,0,1520599543008357,0.8813906799582021,17.733122470432043,10.0,559,false
1520599543009374,0,1520599543009374,0.8857671741534514,17.697177913284495,10.0,560,false
1520599543010390,0,1520599543010390,0.890151563249569,17.678379937601726,10.0,561,false
1520599543011407,0,1520599543011407,0.8945472741407164,17.665620490715675,10.0,562,false
1520599543012425,0,1520599543012425,0.8989531026423935,17.64570187673607,10.0,563,false
1520599543013442,0,1520599543013442,0.9033609926941288,17.621470900992804,10.0,564,false
1520599543014459,0,1520599543014459,0.9077800673609144,17.59871942126718,10.0,565,false
1520599543015475,0,1520599543015475,0.9122032317898583,17.58603242246413,10.0,566,false
1520599543016493,0,1520599543016493,0.9166412817865388,17.56191318897889,10.0,567,false
1520599543017510,0,1520599543017510,0.9210828037810089,17.54665185488441,10.0,568,false
1520599543018526,0,1520599543018526,0.9255304265731583,17.517858106093712,10.0,569,false
1520599543019543,0,1520599543019543,0.9299911212736194,17.503322195592236,10.0,570,false
1520599543020561,0,1520599543020561,0.9344600880213,17.485484588468733,10.0,571,false
1520599543021578,0,1520599543021578,0.9389358333711175,17.45889996721405,10.0,572,false
1520599543022595,0,1520599543022595,0.9434184933207636,17.438294045313707,10.0,573,false
1520599543023612,0,1520599543023612,0.947908777493837,17.419537535685212,10.0,574,false
1520599543024629,0,1520599543024629,0.9524068289257377,17.400593294174765,10.0,575,false
