time,clock,sleep,execute,overrun,type
1520599588210708,1000,886,113,0,2
1520599588210722,1000,886,113,0,3
1520599588210724,1000,886,113,0,4
1520599588211628,1000,887,112,0,0
1520599588211714,1000,887,112,0,1
1520599588211724,1000,887,112,0,2
1520599588211739,1000,887,112,0,3
1520599588211740,1000,887,112,0,4
1520599588212644,1000,887,112,0,0
1520599588212730,1000,887,112,0,1
1520599588212740,1000,887,112,0,2
1520599588212754,1000,887,112,0,3
1520599588212756,1000,887,112,0,4
1520599588213659,1000,887,112,0,0
1520599588213746,1000,887,112,0,1
1520599588213755,1000,887,112,0,2
1520599588213770,1000,887,112,0,3
1520599588213771,1000,887,112,0,4
1520599588214675,1000,887,112,0,0
1520599588214762,1000,887,112,0,1
1520599588214771,1000,887,112,0,2
1520599588214786,1000,887,112,0,3
1520599588214787,1000,887,112,0,4
1520599588215691,1000,887,112,0,0
1520599588215777,1000,887,112,0,1
1520599588215787,1000,887,112,0,2
1520599588215814,1000,887,112,0,3
1520599588215815,1000,887,112,0,4
1520599588216708,1000,875,124,0,0
1520599588216794,1000,875,124,0,1
1520599588216804,1000,875,124,0,2
1520599588216819,1000,875,124,0,3
1520599588216821,1000,875,124,0,4
1520599588217723,1000,887,112,0,0
1520599588217810,1000,887,112,0,1
1520599588217820,1000,887,112,0,2
1520599588217834,1000,887,112,0,3
1520599588217835,1000,887,112,0,4
1520599588218739,1000,887,112,0,0
1520599588218825,1000,887,112,0,1
1520599588218835,1000,887,112,0,2
1520599588218850,1000,887,112,0,3
1520599588218851,1000,887,112,0,4
1520599588219755,1000,887,112,0,0
1520599588219841,1000,887,112,0,1
1520599588219851,1000,887,112,0,2
1520599588219866,1000,887,112,0,3
1520599588219867,1000,887,112,0,4
1520599588220771,1000,887,112,0,0
1520599588220857,1000,887,112,0,1
1520599588220866,1000,887,112,0,2
1520599588220881,1000,887,112,0,3
1520599588220883,1000,887,112,0,4
1520599588221786,1000,888,111,0,0
1520599588221873,1000,888,111,0,1
1520599588221883,1000,888,111,0,2
1520599588221897,1000,888,111,0,3
1520599588221899,1000,888,111,0,4
1520599588222802,1000,887,112,0,0
1520599588222888,1000,887,112,0,1
1520599588222898,1000,887,112,0,2
1520599588222913,1000,887,112,0,3
1520599588222914,1000,887,112,0,4
1520599588223818,1000,887,112,0,0
1520599588223905,1000,887,112,0,1
1520599588223914,1000,887,112,0,2
1520599588223929,1000,887,112,0,3
1520599588223931,1000,887,112,0,4
1520599588224835,1000,887,112,0,0
1520599588224921,1000,887,112,0,1
1520599588224940,1000,887,112,0,2
1520599588224955,1000,887,112,0,3
1520599588224956,1000,887,112,0,4
1520599588225851,1000,878,121,0,0
1520599588225937,1000,878,121,0,1
1520599588225947,1000,878,121,0,2
1520599588225961,1000,878,121,0,3
1520599588225963,1000,878,121,0,4
1520599588226867,1000,887,112,0,0
1520599588226954,1000,887,112,0,1
1520599588226963,1000,887,112,0,2
1520599588226978,1000,887,112,0,3
1520599588226979,1000,887,112,0,4
1520599588227884,1000,887,112,0,0
1520599588227970,1000,887,112,0,1
1520599588227979,1000,887,112,0,2
1520599588227994,1000,887,112,0,3
1520599588227995,1000,887,112,0,4
1520599588228900,1000,887,112,0,0
1520599588228985,1000,887,112,0,1
1520599588228995,1000,887,112,0,2
1520599588229010,1000,887,112,0,3
1520599588229011,1000,887,112,0,4
1520599588229916,1000,887,112,0,0
1520599588230002,1000,887,112,0,1
1520599588230012,1000,887,112,0,2
1520599588230027,1000,887,112,0,3
1520599588230028,1000,887,112,0,4
1520599588230932,1000,887,112,0,0
1520599588231018,1000,887,112,0,1
1520599588231028,1000,887,112,0,2
1520599588231043,1000,887,112,0,3
1520599588231044,1000,887,112,0,4
1520599588231948,1000,887,112,0,0
1520599588232034,1000,887,112,0,1
1520599588232043,1000,887,112,0,2
1520599588232058,1000,887,112,0,3
1520599588232059,1000,887,112,0,4
1520599588232963,1000,888,111,0,0
1520599588233050,1000,888,111,0,1
1520599588233060,1000,888,111,0,2
1520599588233074,1000,888,111,0,3
1520599588233075,1000,888,111,0,4
1520599588233979,1000,887,112,0,0
1520599588234065,1000,887,112,0,1
1520599588234075,1000,887,112,0,2
1520599588234089,1000,887,112,0,3
1520599588234091,1000,887,112,0,4
1520599588234995,1000,887,112,0,0
1520599588235082,1000,887,112,0,1
1520599588235091,1000,887,112,0,2
1520599588235106,1000,887,112,0,3
1520599588235108,1000,887,112,0,4
1520599588236012,1000,887,112,0,0
1520599588236098,1000,887,112,0,1
1520599588236108,1000,887,112,0,2
1520599588236122,1000,887,112,0,3
1520599588236124,1000,887,112,0,4
1520599588237027,1000,887,112,0,0
1520599588237127,1000,887,112,0,1
1520599588237137,1000,887,112,0,2
1520599588237152,1000,887,112,0,3
1520599588237153,1000,887,112,0,4
1520599588238043,1000,872,127,0,0
1520599588238129,1000,872,127,0,1
1520599588238138,1000,872,127,0,2
1520599588238153,1000,872,127,0,3
1520599588238154,1000,872,127,0,4
1520599588239059,1000,887,112,0,0
1520599588239145,1000,887,112,0,1
1520599588239155,1000,887,112,0,2
1520599588239169,1000,887,112,0,3
1520599588239171,1000,887,112,0,4
1520599588240075,1000,887,112,0,0
1520599588240161,1000,887,112,0,1
1520599588240171,1000,887,112,0,2
1520599588240185,1000,887,112,0,3
1520599588240186,1000,887,112,0,4
1520599588241090,1000,887,112,0,0
1520599588241176,1000,887,112,0,1
1520599588241186,1000,887,112,0,2
1520599588241201,1000,887,112,0,3
1520599588241202,1000,887,112,0,4
1520599588242106,1000,886,113,0,0
1520599588242192,1000,886,113,0,1
1520599588242201,1000,886,113,0,2
1520599588242216,1000,886,113,0,3
1520599588242217,1000,886,113,0,4
1520599588243122,1000,887,112,0,0
1520599588243208,1000,887,112,0,1
1520599588243217,1000,887,112,0,2
1520599588243232,1000,887,112,0,3
1520599588243234,1000,887,112,0,4
1520599588244138,1000,887,112,0,0
1520599588244224,1000,887,112,0,1
1520599588244233,1000,887,112,0,2
1520599588244248,1000,887,112,0,3
1520599588244249,1000,887,112,0,4
1520599588245153,1000,888,111,0,0
1520599588245240,1000,888,111,0,1
1520599588245250,1000,888,111,0,2
1520599588245264,1000,888,111,0,3
1520599588245266,1000,888,111,0,4
1520599588246169,1000,886,113,0,0
1520599588246255,1000,886,113,0,1
1520599588246265,1000,886,113,0,2
1520599588246279,1000,886,113,0,3
1520599588246281,1000,886,113,0,4
1520599588247185,1000,887,112,0,0
1520599588247271,1000,887,112,0,1
1520599588247281,1000,887,112,0,2
1520599588247295,1000,887,112,0,3
1520599588247297,1000,887,112,0,4
1520599588248201,1000,888,111,0,0
1520599588248287,1000,888,111,0,1
1520599588248296,1000,888,111,0,2
1520599588248311,1000,888,111,0,3
1520599588248313,1000,888,111,0,4
1520599588249216,1000,888,111,0,0
1520599588249303,1000,888,111,0,1
1520599588249313,1000,888,111,0,2
1520599588249327,1000,888,111,0,3
1520599588249329,1000,888,111,0,4
1520599588250232,1000,886,113,0,0
1520599588250319,1000,886,113,0,1
1520599588250328,1000,886,113,0,2
1520599588250343,1000,886,113,0,3
1520599588250345,1000,886,113,0,4
1520599588251248,1000,887,112,0,0
1520599588251334,1000,887,112,0,1
1520599588251344,1000,887,112,0,2
1520599588251358,1000,887,112,0,3
1520599588251360,1000,887,112,0,4
1520599588252265,1000,888,111,0,0
1520599588252350,1000,888,111,0,1
1520599588252360,1000,888,111,0,2
1520599588252374,1000,888,111,0,3
1520599588252376,1000,888,111,0,4
1520599588253280,1000,888,111,0,0
1520599588253366,1000,888,111,0,1
1520599588253376,1000,888,111,0,2
1520599588253391,1000,888,111,0,3
1520599588253392,1000,888,111,0,4
1520599588254296,1000,887,112,0,0
1520599588254382,1000,887,112,0,1
1520599588254392,1000,887,112,0,2
1520599588254406,1000,887,112,0,3
1520599588254408,1000,887,112,0,4
1520599588255312,1000,887,112,0,0
1520599588255398,1000,887,112,0,1
1520599588255408,1000,887,112,0,2
1520599588255422,1000,887,112,0,3
1520599588255424,1000,887,112,0,4
1520599588256328,1000,887,112,0,0
1520599588256414,1000,887,112,0,1
1520599588256424,1000,887,112,0,2
1520599588256438,1000,887,112,0,3
1520599588256439,1000,887,112,0,4
1520599588257343,1000,888,111,0,0
1520599588257429,1000,888,111,0,1
1520599588257439,1000,888,111,0,2
1520599588257465,1000,888,111,0,3
1520599588257467,1000,888,111,0,4
1520599588258360,1000,875,124,0,0
1520599588258447,1000,875,124,0,1
1520599588258457,1000,875,124,0,2
1520599588258471,1000,875,124,0,3
1520599588258473,1000,875,124,0,4
1520599588259376,1000,886,113,0,0
1520599588259462,1000,886,113,0,1
1520599588259471,1000,886,113,0,2
1520599588259486,1000,886,113,0,3
1520599588259487,1000,886,113,0,4
1520599588260392,1000,887,112,0,0
1520599588260478,1000,887,112,0,1
1520599588260488,1000,887,112,0,2
1520599588260502,1000,887,112,0,3
1520599588260504,1000,887,112,0,4
1520599588261407,1000,887,112,0,0
1520599588261493,1000,887,112,0,1
1520599588261503,1000,887,112,0,2
1520599588261518,1000,887,112,0,3
1520599588261519,1000,887,112,0,4
1520599588262423,1000,887,112,0,0
1520599588262509,1000,887,112,0,1
1520599588262518,1000,887,112,0,2
1520599588262533,1000,887,112,0,3
1520599588262534,1000,887,112,0,4
1520599588263439,1000,888,111,0,0
1520599588263525,1000,888,111,0,1
1520599588263535,1000,888,111,0,2
1520599588263549,1000,888,111,0,3
1520599588263551,1000,888,111,0,4
1520599588264455,1000,887,112,0,0
1520599588264541,1000,887,112,0,1
1520599588264551,1000,887,112,0,2
1520599588264565,1000,887,112,0,3
1520599588264566,1000,887,112,0,4
1520599588265470,1000,887,112,0,0
1520599588265557,1000,887,112,0,1
1520599588265566,1000,887,112,0,2
1520599588265581,1000,887,112,0,3
1520599588265582,1000,887,112,0,4
1520599588266486,1000,887,112,0,0
1520599588266572,1000,887,112,0,1
1520599588266582,1000,887,112,0,2
1520599588266596,1000,887,112,0,3
1520599588266598,1000,887,112,0,4
1520599588267502,1000,887,112,0,0
1520599588267588,1000,887,112,0,1
1520599588267598,1000,887,112,0,2
1520599588267612,1000,887,112,0,3
1520599588267614,1000,887,112,0,4
1520599588268518,1000,887,112,0,0
1520599588268604,1000,887,112,0,1
1520599588268614,1000,887,112,0,2
1520599588268628,1000,887,112,0,3
1520599588268630,1000,887,112,0,4
1520599588269533,1000,887,112,0,0
1520599588269620,1000,887,112,0,1
1520599588269630,1000,887,112,0,2
1520599588269644,1000,887,112,0,3
1520599588269646,1000,887,112,0,4
1520599588270549,1000,886,113,0,0
1520599588270635,1000,886,113,0,1
1520599588270645,1000,886,113,0,2
1520599588270660,1000,886,113,0,3
1520599588270661,1000,886,113,0,4
1520599588271565,1000,887,112,0,0
1520599588271651,1000,887,112,0,1
1520599588271661,1000,887,112,0,2
1520599588271676,1000,887,112,0,3
1520599588271677,1000,887,112,0,4
1520599588272581,1000,887,112,0,0
1520599588272667,1000,887,112,0,1
1520599588272677,1000,887,112,0,2
1520599588272691,1000,887,112,0,3
1520599588272692,1000,887,112,0,4
1520599588273596,1000,888,111,0,0
1520599588273683,1000,888,111,0,1
1520599588273692,1000,888,111,0,2
1520599588273707,1000,888,111,0,3
1520599588273709,1000,888,111,0,4
1520599588274612,1000,887,112,0,0
1520599588274698,1000,887,112,0,1
1520599588274708,1000,887,112,0,2
1520599588274723,1000,887,112,0,3
1520599588274724,1000,887,112,0,4
1520599588275628,1000,888,111,0,0
1520599588275715,1000,888,111,0,1
1520599588275724,1000,888,111,0,2
1520599588275739,1000,888,111,0,3
1520599588275740,1000,888,111,0,4
1520599588276644,1000,887,112,0,0
1520599588276731,1000,887,112,0,1
1520599588276740,1000,887,112,0,2
1520599588276755,1000,887,112,0,3
1520599588276756,1000,887,112,0,4
1520599588277659,1000,887,112,0,0
1520599588277746,1000,887,112,0,1
1520599588277756,1000,887,112,0,2
1520599588277770,1000,887,112,0,3
1520599588277772,1000,887,112,0,4
1520599588278675,1000,887,113,0,0
1520599588278774,1000,887,113,0,1
1520599588278784,1000,887,113,0,2
1520599588278799,1000,887,113,0,3
1520599588278800,1000,887,113,0,4
1520599588279692,1000,874,125,0,0
1520599588279777,1000,874,125,0,1
1520599588279787,1000,874,125,0,2
1520599588279802,1000,874,125,0,3
1520599588279803,1000,874,125,0,4
1520599588280707,1000,887,112,0,0
1520599588280793,1000,887,112,0,1
1520599588280802,1000,887,112,0,2
1520599588280817,1000,887,112,0,3
1520599588280818,1000,887,112,0,4
1520599588281722,1000,888,111,0,0
1520599588281809,1000,888,111,0,1
1520599588281819,1000,888,111,0,2
1520599588281833,1000,888,111,0,3
1520599588281835,1000,888,111,0,4
1520599588282739,1000,887,112,0,0
1520599588282825,1000,887,112,0,1
1520599588282835,1000,887,112,0,2
1520599588282850,1000,887,112,0,3
1520599588282851,1000,887,112,0,4
1520599588283755,1000,887,112,0,0
1520599588283841,1000,887,112,0,1
1520599588283851,1000,887,112,0,2
1520599588283865,1000,887,112,0,3
1520599588283867,1000,887,112,0,4
1520599588284771,1000,887,112,0,0
1520599588284857,1000,887,112,0,1
1520599588284866,1000,887,112,0,2
1520599588284881,1000,887,112,0,3
1520599588284882,1000,887,112,0,4
1520599588285786,1000,888,111,0,0
1520599588285872,1000,888,111,0,1
1520599588285882,1000,888,111,0,2
1520599588285897,1000,888,111,0,3
1520599588285898,1000,888,111,0,4
1520599588286802,1000,887,112,0,0
1520599588286888,1000,887,112,0,1
1520599588286898,1000,887,112,0,2
1520599588286912,1000,887,112,0,3
1520599588286914,1000,887,112,0,4
1520599588287818,1000,887,112,0,0
1520599588287904,1000,887,112,0,1
1520599588287914,1000,887,112,0,2
1520599588287929,1000,887,112,0,3
1520599588287930,1000,887,112,0,4
1520599588288834,1000,887,112,0,0
1520599588288920,1000,887,112,0,1
1520599588288939,1000,887,112,0,2
1520599588288954,1000,887,112,0,3
1520599588288956,1000,887,112,0,4
1520599588289850,1000,878,121,0,0
1520599588289937,1000,878,121,0,1
1520599588289947,1000,878,121,0,2
1520599588289961,1000,878,121,0,3
1520599588289963,1000,878,121,0,4
1520599588290867,1000,887,112,0,0
1520599588290953,1000,887,112,0,1
1520599588290962,1000,887,112,0,2
1520599588290977,1000,887,112,0,3
1520599588290978,1000,887,112,0,4
1520599588291882,1000,887,112,0,0
1520599588291969,1000,887,112,0,1
1520599588291978,1000,887,112,0,2
1520599588291993,1000,887,112,0,3
1520599588291994,1000,887,112,0,4
1520599588292898,1000,887,112,0,0
1520599588292984,1000,887,112,0,1
1520599588292994,1000,887,112,0,2
1520599588293009,1000,887,112,0,3
1520599588293010,1000,887,112,0,4
1520599588293915,1000,888,112,0,0
1520599588294001,1000,888,112,0,1
1520599588294011,1000,888,112,0,2
1520599588294025,1000,888,112,0,3
1520599588294027,1000,888,112,0,4
1520599588294931,1000,887,112,0,0
1520599588295017,1000,887,112,0,1
1520599588295026,1000,887,112,0,2
1520599588295041,1000,887,112,0,3
1520599588295042,1000,887,112,0,4
1520599588295947,1000,888,111,0,0
1520599588296033,1000,888,111,0,1
1520599588296043,1000,888,111,0,2
1520599588296057,1000,888,111,0,3
1520599588296059,1000,888,111,0,4
1520599588296962,1000,887,112,0,0
1520599588297049,1000,887,112,0,1
1520599588297058,1000,887,112,0,2
1520599588297073,1000,887,112,0,3
1520599588297074,1000,887,112,0,4
1520599588297978,1000,887,112,0,0
1520599588298064,1000,887,112,0,1
1520599588298074,1000,887,112,0,2
1520599588298089,1000,887,112,0,3
1520599588298090,1000,887,112,0,4
1520599588298994,1000,887,112,0,0
1520599588299081,1000,887,112,0,1
1520599588299090,1000,887,112,0,2
1520599588299118,1000,887,112,0,3
1520599588299119,1000,887,112,0,4
1520599588300011,1000,874,125,0,0
1520599588300098,1000,874,125,0,1
1520599588300107,1000,874,125,0,2
1520599588300122,1000,874,125,0,3
1520599588300124,1000,874,125,0,4
1520599588301026,1000,887,112,0,0
1520599588301113,1000,887,112,0,1
1520599588301123,1000,887,112,0,2
1520599588301138,1000,887,112,0,3
1520599588301139,1000,887,112,0,4
1520599588302042,1000,886,113,0,0
1520599588302129,1000,886,113,0,1
1520599588302138,1000,886,113,0,2
1520599588302153,1000,886,113,0,3
1520599588302154,1000,886,113,0,4
1520599588303059,1000,887,112,0,0
1520599588303145,1000,887,112,0,1
1520599588303154,1000,887,112,0,2
1520599588303169,1000,887,112,0,3
1520599588303170,1000,887,112,0,4
1520599588304075,1000,887,112,0,0
1520599588304161,1000,887,112,0,1
1520599588304170,1000,887,112,0,2
1520599588304185,1000,887,112,0,3
1520599588304186,1000,887,112,0,4
1520599588305089,1000,888,111,0,0
1520599588305176,1000,888,111,0,1
1520599588305186,1000,888,111,0,2
1520599588305200,1000,888,111,0,3
1520599588305202,1000,888,111,0,4
1520599588306106,1000,887,112,0,0
1520599588306192,1000,887,112,0,1
1520599588306201,1000,887,112,0,2
1520599588306216,1000,887,112,0,3
1520599588306218,1000,887,112,0,4
1520599588307122,1000,887,112,0,0
1520599588307208,1000,887,112,0,1
1520599588307217,1000,887,112,0,2
1520599588307232,1000,887,112,0,3
1520599588307234,1000,887,112,0,4
1520599588308138,1000,887,112,0,0
1520599588308224,1000,887,112,0,1
1520599588308233,1000,887,112,0,2
1520599588308248,1000,887,112,0,3
1520599588308249,1000,887,112,0,4
1520599588309153,1000,887,112,0,0
1520599588309239,1000,887,112,0,1
1520599588309249,1000,887,112,0,2
1520599588309264,1000,887,112,0,3
1520599588309265,1000,887,112,0,4
1520599588310169,1000,887,112,0,0
1520599588310255,1000,887,112,0,1
1520599588310264,1000,887,112,0,2
1520599588310279,1000,887,112,0,3
1520599588310280,1000,887,112,0,4
1520599588311185,1000,887,112,0,0
1520599588311271,1000,887,112,0,1
1520599588311280,1000,887,112,0,2
1520599588311295,1000,887,112,0,3
1520599588311296,1000,887,112,0,4
1520599588312201,1000,888,112,0,0
1520599588312287,1000,888,112,0,1
1520599588312297,1000,888,112,0,2
1520599588312312,1000,888,112,0,3
1520599588312313,1000,888,112,0,4
1520599588313216,1000,887,112,0,0
1520599588313302,1000,887,112,0,1
1520599588313312,1000,887,112,0,2
1520599588313326,1000,887,112,0,3
1520599588313328,1000,887,112,0,4
1520599588314232,1000,887,112,0,0
1520599588314318,1000,887,112,0,1
1520599588314328,1000,887,112,0,2
1520599588314342,1000,887,112,0,3
1520599588314343,1000,887,112,0,4
1520599588315248,1000,888,111,0,0
1520599588315334,1000,888,111,0,1
1520599588315344,1000,888,111,0,2
1520599588315358,1000,888,111,0,3
1520599588315360,1000,888,111,0,4
1520599588316264,1000,887,112,0,0
1520599588316350,1000,887,112,0,1
1520599588316359,1000,887,112,0,2
1520599588316374,1000,887,112,0,3
1520599588316375,1000,887,112,0,4
1520599588317279,1000,888,111,0,0
1520599588317366,1000,888,111,0,1
1520599588317375,1000,888,111,0,2
1520599588317390,1000,888,111,0,3
1520599588317391,1000,888,111,0,4
1520599588318295,1000,886,113,0,0
1520599588318381,1000,886,113,0,1
1520599588318390,1000,886,113,0,2
1520599588318405,1000,886,113,0,3
1520599588318406,1000,886,113,0,4
1520599588319311,1000,888,111,0,0
1520599588319397,1000,888,111,0,1
1520599588319406,1000,888,111,0,2
1520599588319421,1000,888,111,0,3
1520599588319422,1000,888,111,0,4
1520599588320328,1000,875,124,0,0
1520599588320414,1000,875,124,0,1
1520599588320424,1000,875,124,0,2
1520599588320439,1000,875,124,0,3
1520599588320441,1000,875,124,0,4
1520599588321343,1000,886,113,0,0
1520599588321429,1000,886,113,0,1
1520599588321439,1000,886,113,0,2
1520599588321453,1000,886,113,0,3
1520599588321455,1000,886,113,0,4
1520599588322359,1000,887,112,0,0
1520599588322445,1000,887,112,0,1
1520599588322455,1000,887,112,0,2
1520599588322469,1000,887,112,0,3
1520599588322471,1000,887,112,0,4
1520599588323375,1000,887,112,0,0
1520599588323461,1000,887,112,0,1
1520599588323471,1000,887,112,0,2
1520599588323485,1000,887,112,0,3
1520599588323487,1000,887,112,0,4
1520599588324391,1000,888,111,0,0
1520599588324478,1000,888,111,0,1
1520599588324488,1000,888,111,0,2
1520599588324502,1000,888,111,0,3
1520599588324503,1000,888,111,0,4
1520599588325406,1000,887,112,0,0
1520599588325493,1000,887,112,0,1
1520599588325503,1000,887,112,0,2
1520599588325518,1000,887,112,0,3
1520599588325519,1000,887,112,0,4
1520599588326423,1000,887,112,0,0
1520599588326509,1000,887,112,0,1
1520599588326519,1000,887,112,0,2
1520599588326533,1000,887,112,0,3
1520599588326535,1000,887,112,0,4
1520599588327439,1000,887,112,0,0
1520599588327525,1000,887,112,0,1
1520599588327535,1000,887,112,0,2
1520599588327550,1000,887,112,0,3
1520599588327551,1000,887,112,0,4
1520599588328455,1000,887,112,0,0
1520599588328542,1000,887,112,0,1
1520599588328551,1000,887,112,0,2
1520599588328566,1000,887,112,0,3
1520599588328567,1000,887,112,0,4
1520599588329470,1000,887,112,0,0
1520599588329557,1000,887,112,0,1
1520599588329567,1000,887,112,0,2
1520599588329581,1000,887,112,0,3
1520599588329583,1000,887,112,0,4
1520599588330487,1000,887,112,0,0
1520599588330573,1000,887,112,0,1
1520599588330582,1000,887,112,0,2
1520599588330597,1000,887,112,0,3
1520599588330598,1000,887,112,0,4
1520599588331503,1000,887,112,0,0
1520599588331589,1000,887,112,0,1
1520599588331599,1000,887,112,0,2
1520599588331613,1000,887,112,0,3
1520599588331615,1000,887,112,0,4
1520599588332519,1000,887,112,0,0
1520599588332605,1000,887,112,0,1
1520599588332614,1000,887,112,0,2
1520599588332629,1000,887,112,0,3
1520599588332631,1000,887,112,0,4
1520599588333534,1000,887,112,0,0
1520599588333620,1000,887,112,0,1
1520599588333630,1000,887,112,0,2
1520599588333645,1000,887,112,0,3
1520599588333647,1000,887,112,0,4
1520599588334550,1000,886,113,0,0
1520599588334636,1000,886,113,0,1
1520599588334646,1000,886,113,0,2
1520599588334660,1000,886,113,0,3
1520599588334662,1000,886,113,0,4
1520599588335566,1000,887,112,0,0
1520599588335653,1000,887,112,0,1
1520599588335662,1000,887,112,0,2
1520599588335677,1000,887,112,0,3
1520599588335678,1000,887,112,0,4
1520599588336582,1000,887,112,0,0
1520599588336669,1000,887,112,0,1
1520599588336678,1000,887,112,0,2
1520599588336693,1000,887,112,0,3
1520599588336694,1000,887,112,0,4
1520599588337597,1000,887,112,0,0
1520599588337684,1000,887,112,0,1
1520599588337694,1000,887,112,0,2
1520599588337708,1000,887,112,0,3
1520599588337709,1000,887,112,0,4
1520599588338614,1000,887,112,0,0
1520599588338700,1000,887,112,0,1
1520599588338709,1000,887,112,0,2
1520599588338724,1000,887,112,0,3
1520599588338725,1000,887,112,0,4
1520599588339629,1000,887,112,0,0
1520599588339716,1000,887,112,0,1
1520599588339725,1000,887,112,0,2
1520599588339740,1000,887,112,0,3
1520599588339741,1000,887,112,0,4
1520599588340646,1000,887,112,0,0
1520599588340732,1000,887,112,0,1
1520599588340741,1000,887,112,0,2
1520599588340769,1000,887,112,0,3
1520599588340771,1000,887,112,0,4
1520599588341661,1000,874,125,0,0
1520599588341748,1000,874,125,0,1
1520599588341758,1000,874,125,0,2
1520599588341773,1000,874,125,0,3
1520599588341774,1000,874,125,0,4
1520599588342677,1000,886,113,0,0
1520599588342763,1000,886,113,0,1
1520599588342772,1000,886,113,0,2
1520599588342787,1000,886,113,0,3
1520599588342788,1000,886,113,0,4
1520599588343693,1000,888,111,0,0
1520599588343778,1000,888,111,0,1
1520599588343788,1000,888,111,0,2
1520599588343803,1000,888,111,0,3
1520599588343804,1000,888,111,0,4
1520599588344709,1000,887,112,0,0
1520599588344794,1000,887,112,0,1
1520599588344804,1000,887,112,0,2
1520599588344819,1000,887,112,0,3
1520599588344820,1000,887,112,0,4
1520599588345724,1000,888,111,0,0
1520599588345810,1000,888,111,0,1
1520599588345820,1000,888,111,0,2
1520599588345835,1000,888,111,0,3
1520599588345836,1000,888,111,0,4
1520599588346740,1000,887,112,0,0
1520599588346826,1000,887,112,0,1
1520599588346836,1000,887,112,0,2
1520599588346851,1000,887,112,0,3
1520599588346852,1000,887,112,0,4
1520599588347756,1000,887,112,0,0
1520599588347842,1000,887,112,0,1
1520599588347852,1000,887,112,0,2
1520599588347867,1000,887,112,0,3
1520599588347868,1000,887,112,0,4
1520599588348772,1000,887,112,0,0
1520599588348858,1000,887,112,0,1
1520599588348868,1000,887,112,0,2
1520599588348882,1000,887,112,0,3
1520599588348884,1000,887,112,0,4
1520599588349787,1000,888,111,0,0
1520599588349874,1000,888,111,0,1
1520599588349883,1000,888,111,0,2
1520599588349898,1000,888,111,0,3
1520599588349899,1000,888,111,0,4
1520599588350803,1000,887,112,0,0
1520599588350889,1000,887,112,0,1
1520599588350900,1000,887,112,0,2
1520599588350915,1000,887,112,0,3
1520599588350917,1000,887,112,0,4
1520599588351819,1000,886,113,0,0
1520599588351905,1000,886,113,0,1
1520599588351915,1000,886,113,0,2
1520599588351930,1000,886,113,0,3
1520599588351931,1000,886,113,0,4
1520599588352835,1000,887,112,0,0
1520599588352922,1000,887,112,0,1
1520599588352941,1000,887,112,0,2
1520599588352956,1000,887,112,0,3
1520599588352957,1000,887,112,0,4
1520599588353852,1000,877,122,0,0
1520599588353938,1000,877,122,0,1
1520599588353948,1000,877,122,0,2
1520599588353962,1000,877,122,0,3
1520599588353964,1000,877,122,0,4
1520599588354868,1000,887,112,0,0
1520599588354954,1000,887,112,0,1
1520599588354963,1000,887,112,0,2
1520599588354978,1000,887,112,0,3
1520599588354979,1000,887,112,0,4
1520599588355884,1000,888,111,0,0
1520599588355970,1000,888,111,0,1
1520599588355979,1000,888,111,0,2
1520599588355994,1000,888,111,0,3
1520599588355996,1000,888,111,0,4
1520599588356900,1000,887,112,0,0
1520599588356986,1000,887,112,0,1
1520599588356995,1000,887,112,0,2
1520599588357010,1000,887,112,0,3
1520599588357011,1000,887,112,0,4
1520599588357916,1000,888,111,0,0
1520599588358003,1000,888,111,0,1
1520599588358012,1000,888,111,0,2
1520599588358027,1000,888,111,0,3
1520599588358028,1000,888,111,0,4
1520599588358932,1000,887,112,0,0
1520599588359018,1000,887,112,0,1
1520599588359027,1000,887,112,0,2
1520599588359042,1000,887,112,0,3
1520599588359043,1000,887,112,0,4
1520599588359949,1000,888,111,0,0
1520599588360034,1000,888,111,0,1
1520599588360044,1000,888,111,0,2
1520599588360059,1000,888,111,0,3
1520599588360060,1000,888,111,0,4
1520599588360974,1000,888,111,0,0
1520599588361067,1000,888,111,0,1
1520599588361077,1000,888,111,0,2
1520599588361093,1000,888,111,0,3
1520599588361094,1000,888,111,0,4
1520599588361992,1000,852,147,0,0
1520599588362079,1000,852,147,0,1
1520599588362089,1000,852,147,0,2
1520599588362104,1000,852,147,0,3
1520599588362106,1000,852,147,0,4
1520599588363008,1000,885,114,0,0
1520599588363094,1000,885,114,0,1
1520599588363103,1000,885,114,0,2
1520599588363118,1000,885,114,0,3
1520599588363120,1000,885,114,0,4
1520599588364024,1000,887,112,0,0
1520599588364110,1000,887,112,0,1
1520599588364119,1000,887,112,0,2
1520599588364134,1000,887,112,0,3
1520599588364135,1000,887,112,0,4
1520599588365039,1000,888,111,0,0
1520599588365125,1000,888,111,0,1
1520599588365135,1000,888,111,0,2
1520599588365150,1000,888,111,0,3
1520599588365151,1000,888,111,0,4
1520599588366055,1000,887,112,0,0
1520599588366141,1000,887,112,0,1
1520599588366151,1000,887,112,0,2
1520599588366165,1000,887,112,0,3
1520599588366167,1000,887,112,0,4
1520599588367071,1000,888,112,0,0
1520599588367157,1000,888,112,0,1
1520599588367167,1000,888,112,0,2
1520599588367182,1000,888,112,0,3
1520599588367183,1000,888,112,0,4
1520599588368087,1000,887,112,0,0
1520599588368173,1000,887,112,0,1
1520599588368183,1000,887,112,0,2
